ID,Data da Compra,Nome Cliente,Idade,Gênero,Cidade Cliente,Estado Cliente,Carro Vendido,Marca,Ano do Carro,Valor do Carro,Cor,Automático,Portas,Empréstimo,Tipo Cliente,Nome Loja
4280,2021-06-08,Mackenzie Williams,67,Masculino,Passo Fundo,RS,T-Cross,Volkswagen,2016,180865.19,Bege,Sim,4,Sim,PF,AutoCenter
4281,2023-12-11,Laura Wright,47,Masculino,Maringá,PR,S10,Chevrolet,2018,233084.53,Bege,Sim,4,Sim,PF,Brasil Carros
4282,2022-11-03,Amy Contreras,46,Feminino,Porto Alegre,RS,Yaris,Toyota,2022,157807.81,Bege,Sim,2,Sim,PJ,Fácil Carro
4283,2019-08-28,Craig Watkins,30,Feminino,Santa Maria,RS,Gol,Volkswagen,2017,31984.85,Preto,Sim,4,Não,PF,Top Car Veículos
4284,2020-05-29,Brandy Mejia,38,Masculino,Cabo Frio,RJ,Ka,Ford,2020,51147.23,Branco,Não,2,Não,PJ,Super Carros
4285,2024-03-17,Brian Johnson,58,Masculino,Santa Maria,RS,Focus,Ford,2017,125010.19,Branco,Não,2,Não,PJ,Fácil Carro
4286,2024-02-23,Alison Miller,41,Feminino,Rio de Janeiro,RJ,Focus,Ford,2019,55332.33,Prata,Sim,2,Não,PF,Meu Carro Novo
4287,2020-04-16,Timothy Anderson,48,Feminino,Vila Velha,ES,HR-V,Honda,2016,123110.3,Verde,Não,2,Sim,PJ,Viva Carros
4288,2022-05-28,Lauren Li,34,Masculino,Uberlândia,MG,Focus,Ford,2016,293299.04,Branco,Não,2,Não,PJ,Carro Ideal
4289,2022-11-14,Kevin Murray,46,Masculino,São Bernardo do Campo,SP,Focus,Ford,2015,178760.99,Bege,Não,4,Não,PJ,Carros & Cia
4290,2022-11-05,Joseph Davis,44,Masculino,Petrolina,PE,HR-V,Honda,2016,137656.54,Azul,Sim,4,Não,PJ,Super Carros
4291,2024-11-17,David Tate,28,Masculino,Pelotas,RS,Fit,Honda,2023,52113.23,Verde,Sim,4,Não,PJ,Top Car Veículos
4292,2019-09-15,Melissa Walker,49,Masculino,Rio Verde,GO,Polo,Volkswagen,2019,53059.39,Vermelho,Sim,2,Não,PJ,Carros & Cia
4293,2022-12-27,Jasmine Leonard,39,Feminino,Betim,MG,Polo,Volkswagen,2016,78512.55,Branco,Sim,2,Não,PJ,Brasil Carros
4294,2022-07-20,Casey Small MD,23,Masculino,Criciúma,SC,Ka,Ford,2021,69443.27,Azul,Sim,4,Não,PF,Meu Carro Novo
4295,2024-01-14,Jill Mayer,23,Masculino,Guarapari,ES,HR-V,Honda,2021,171941.93,Amarelo,Não,2,Não,PJ,Meu Carro Novo
4296,2019-03-29,Barbara Rowland,27,Masculino,São Bernardo do Campo,SP,Corolla,Toyota,2018,136681.25,Bege,Sim,4,Não,PJ,Fácil Carro
4297,2024-09-24,Nathaniel Barber,29,Feminino,Olinda,PE,Virtus,Volkswagen,2018,119644.69,Vermelho,Sim,4,Sim,PF,Meu Carro Novo
4298,2020-06-12,Stacy Gardner,30,Masculino,Contagem,MG,Focus,Ford,2016,449800.69,Prata,Não,2,Não,PJ,Top Car Veículos
4299,2024-05-06,Scott Andrews,35,Feminino,Juiz de Fora,MG,Fit,Honda,2021,87161.94,Verde,Sim,4,Sim,PJ,AutoCenter
4300,2022-02-16,Whitney Jones,36,Masculino,Porto Alegre,RS,Polo,Volkswagen,2019,51941.79,Amarelo,Sim,2,Não,PJ,Viva Carros
4301,2020-08-03,Jeffrey Farmer,68,Masculino,Curitiba,PR,Fit,Honda,2020,61835.99,Prata,Sim,2,Sim,PF,Carros do Brasil
4302,2020-08-14,Gary Fernandez,18,Masculino,São Paulo,SP,Fit,Honda,2016,33169.66,Branco,Sim,2,Não,PF,Carros do Brasil
4303,2020-10-19,Todd Williams,19,Masculino,São Paulo,SP,i30,Hyundai,2018,77310.93,Amarelo,Não,2,Não,PJ,Carro Ideal
4304,2020-04-11,Amber Porter,32,Feminino,Contagem,MG,Fit,Honda,2020,39043.33,Azul,Não,4,Não,PF,Super Carros
4305,2024-11-29,Willie Fowler,45,Masculino,Duque de Caxias,RJ,HR-V,Honda,2017,254022.8,Cinza,Não,4,Sim,PJ,Super Carros
4306,2022-01-01,Leah Montoya,51,Feminino,São Paulo,SP,Virtus,Volkswagen,2018,111543.71,Bege,Não,4,Não,PF,Viva Carros
4307,2023-04-20,Jessica Gay,39,Masculino,Feira de Santana,BA,Ka,Ford,2023,72612.52,Preto,Sim,4,Não,PF,Super Carros
4308,2022-05-17,Crystal Norman,33,Masculino,Uberlândia,MG,T-Cross,Volkswagen,2016,157894.83,Branco,Sim,4,Não,PF,Carros do Brasil
4309,2019-05-12,William Howe,67,Feminino,Serra,ES,i30,Hyundai,2019,57723.03,Preto,Sim,4,Não,PF,Super Carros
4310,2022-11-03,Kimberly Grimes,20,Feminino,Cachoeiro de Itapemirim,ES,Tracker,Chevrolet,2021,115881.04,Branco,Sim,4,Sim,PF,Viva Carros
4311,2019-11-10,Michael Greene,49,Masculino,Curitiba,PR,Ranger,Ford,2015,186237.05,Vermelho,Sim,4,Sim,PF,Carros do Brasil
4312,2023-01-12,Arthur Williams,67,Masculino,Salvador,BA,Corolla,Toyota,2015,160965.52,Branco,Não,2,Sim,PF,Carros & Cia
4313,2023-11-20,Kyle Watson,25,Masculino,Foz do Iguaçu,PR,Ranger,Ford,2017,335022.28,Verde,Sim,2,Não,PJ,Fácil Carro
4314,2021-10-05,Rodney Rodriguez,53,Feminino,Passo Fundo,RS,Yaris,Toyota,2016,97100.81,Verde,Não,4,Sim,PF,Carros & Cia
4315,2022-10-29,Carol Richard,19,Feminino,Ilhéus,BA,Virtus,Volkswagen,2015,175834.58,Amarelo,Não,4,Não,PJ,Brasil Carros
4316,2021-03-01,Anna Rodriguez,37,Masculino,Luziânia,GO,i30,Hyundai,2018,80498.86,Azul,Sim,2,Sim,PF,Fácil Carro
4317,2020-02-07,Terry Thompson,19,Feminino,Caxias do Sul,RS,i30,Hyundai,2018,80574.64,Bege,Sim,2,Sim,PF,Brasil Carros
4318,2023-08-12,Alisha Ford,25,Feminino,Florianópolis,SC,Corolla,Toyota,2022,183809.41,Bege,Não,2,Sim,PJ,Carro Ideal
4319,2019-07-21,Sandra Caldwell,43,Masculino,Olinda,PE,Cobalt,Chevrolet,2017,157201.51,Verde,Sim,2,Sim,PF,Carro Ideal
4320,2022-06-14,Denise Knight,69,Feminino,Anápolis,GO,Ka,Ford,2021,41895.4,Preto,Sim,2,Não,PJ,Brasil Carros
4321,2021-07-02,Johnny Smith,37,Feminino,Passo Fundo,RS,Hilux,Toyota,2021,173750.8,Branco,Sim,4,Não,PF,Top Car Veículos
4322,2023-07-12,Phillip Hendricks,40,Feminino,Porto Alegre,RS,Yaris,Toyota,2017,107426.81,Cinza,Sim,2,Não,PF,AutoCenter
4323,2019-12-25,Valerie Colon,70,Masculino,Joinville,SC,Ka,Ford,2019,56676.75,Azul,Não,4,Sim,PF,Brasil Carros
4324,2024-08-22,David Parker,25,Masculino,Caruaru,PE,S10,Chevrolet,2016,256285.62,Bege,Sim,4,Sim,PJ,Carro Ideal
4325,2022-03-22,Michael Jackson,23,Masculino,Criciúma,SC,Gol,Volkswagen,2017,61878.51,Amarelo,Não,2,Não,PF,Top Car Veículos
4326,2020-05-07,Jesse Hubbard,31,Feminino,Anápolis,GO,i30,Hyundai,2016,501425.97,Azul,Não,4,Não,PJ,AutoCenter
4327,2022-02-19,Heidi Brooks,57,Feminino,Aparecida de Goiânia,GO,Virtus,Volkswagen,2017,143711.99,Verde,Sim,2,Sim,PJ,Top Car Veículos
4328,2022-03-01,Austin Taylor,41,Masculino,Belo Horizonte,MG,Cobalt,Chevrolet,2019,57291.49,Vermelho,Sim,2,Sim,PF,Carro Ideal
4329,2021-11-15,Mary Le,44,Feminino,Caxias do Sul,RS,Civic,Honda,2017,119224.9,Verde,Sim,4,Não,PJ,Super Carros
4330,2019-10-17,Michael Wilson,59,Masculino,Niterói,RJ,HB20,Hyundai,2019,57340.71,Preto,Sim,2,Não,PJ,Viva Carros
4331,2023-11-07,Isaac Hicks,63,Feminino,Anápolis,GO,Gol,Volkswagen,2022,87851.35,Bege,Sim,4,Sim,PF,Meu Carro Novo
4332,2023-08-05,Hannah Bowman,26,Feminino,Serra,ES,Onix,Chevrolet,2022,75278.87,Amarelo,Sim,4,Não,PF,Carro Ideal
4333,2020-12-14,Gregory Oconnor,60,Masculino,Aparecida de Goiânia,GO,Civic,Honda,2016,111524.33,Cinza,Não,2,Não,PF,Carros do Brasil
4334,2023-04-25,Christopher Pittman,49,Masculino,Ilhéus,BA,Focus,Ford,2018,189538.09,Prata,Sim,2,Sim,PJ,Carro Ideal
4335,2019-06-18,Kayla Wu,41,Masculino,Santos,SP,Ka,Ford,2019,40220.93,Bege,Sim,2,Não,PJ,Carros do Brasil
4336,2024-10-28,Miguel Ray,44,Masculino,Rio de Janeiro,RJ,Polo,Volkswagen,2023,67705.38,Vermelho,Não,2,Sim,PJ,Carro Ideal
4337,2019-01-30,Charles Johnson,53,Feminino,Olinda,PE,Cobalt,Chevrolet,2015,47210.68,Branco,Sim,2,Não,PF,AutoCenter
4338,2022-12-01,Joseph Murphy,57,Masculino,Santa Maria,RS,S10,Chevrolet,2015,129535.74,Branco,Não,4,Não,PJ,Super Carros
4339,2021-12-29,Heather Martin,50,Feminino,Ponta Grossa,PR,HB20,Hyundai,2020,42364.3,Bege,Sim,4,Não,PF,Meu Carro Novo
4340,2020-05-22,Kathleen Harris,66,Masculino,Passo Fundo,RS,Onix,Chevrolet,2016,38696.57,Cinza,Sim,2,Não,PJ,Carros do Brasil
4341,2024-05-07,Shelby Ramirez,38,Feminino,São Bernardo do Campo,SP,Yaris,Toyota,2023,165354.24,Verde,Não,2,Não,PJ,Meu Carro Novo
4342,2022-05-12,Denise Harper,46,Masculino,Itabuna,BA,Fit,Honda,2018,64564.32,Verde,Sim,4,Não,PF,Super Carros
4343,2020-04-03,Russell Porter DDS,42,Masculino,Sorocaba,SP,T-Cross,Volkswagen,2016,95784.26,Preto,Sim,2,Sim,PF,Super Carros
4344,2024-07-27,Michael Hernandez,49,Feminino,Santos,SP,Cobalt,Chevrolet,2021,52978.02,Amarelo,Não,2,Não,PF,Fácil Carro
4345,2019-08-05,Elizabeth White,44,Feminino,Sorocaba,SP,Cobalt,Chevrolet,2019,97752.73,Azul,Não,4,Não,PJ,Carro Ideal
4346,2023-04-27,Jeffrey Smith,31,Masculino,Porto Alegre,RS,i30,Hyundai,2016,434139.78,Preto,Não,4,Sim,PF,AutoCenter
4347,2022-10-03,Luis Keller,68,Masculino,Rio Verde,GO,Onix,Chevrolet,2017,74172.88,Branco,Sim,4,Não,PF,Super Carros
4348,2021-12-14,Nathan Lewis,34,Masculino,Volta Redonda,RJ,Creta,Hyundai,2021,108446.07,Vermelho,Não,2,Não,PJ,Meu Carro Novo
4349,2024-04-23,Terry Jackson,49,Feminino,Duque de Caxias,RJ,Corolla,Toyota,2017,111874.68,Preto,Não,2,Sim,PJ,Super Carros
4350,2023-01-11,Sharon Le,25,Masculino,Santos,SP,Ranger,Ford,2015,242948.97,Preto,Não,2,Não,PF,Brasil Carros
4351,2019-07-24,Melissa Harding,27,Feminino,São Paulo,SP,i30,Hyundai,2016,74717.8,Preto,Sim,4,Sim,PJ,Viva Carros
4352,2019-06-19,Christopher Soto,57,Masculino,Goiânia,GO,Tracker,Chevrolet,2017,160239.67,Preto,Sim,2,Não,PJ,Top Car Veículos
4353,2023-09-17,Scott Santiago,28,Masculino,São Bernardo do Campo,SP,Ranger,Ford,2018,183042.21,Azul,Sim,4,Não,PF,Meu Carro Novo
4354,2024-10-21,Jennifer Robinson,31,Masculino,Vila Velha,ES,Yaris,Toyota,2023,117423.47,Cinza,Sim,4,Não,PF,Carros do Brasil
4355,2020-08-06,Aaron White Jr.,39,Feminino,Porto Alegre,RS,Yaris,Toyota,2020,117791.37,Azul,Sim,2,Não,PF,Super Carros
4356,2023-06-11,Erika Griffith,48,Masculino,Criciúma,SC,Fit,Honda,2019,63336.98,Verde,Não,4,Não,PF,Fácil Carro
4357,2023-08-23,Jeffrey Harper,33,Feminino,Blumenau,SC,Creta,Hyundai,2016,237441.3,Branco,Não,2,Não,PJ,AutoCenter
4358,2019-04-07,Stephanie Manning,19,Feminino,Santa Maria,RS,Focus,Ford,2017,309687.66,Branco,Sim,4,Sim,PF,Super Carros
4359,2023-01-29,Emily Martinez,21,Feminino,Caxias do Sul,RS,Fit,Honda,2017,64986.92,Bege,Não,4,Não,PF,Meu Carro Novo
4360,2023-07-04,Lisa Wright,56,Feminino,São Paulo,SP,HB20,Hyundai,2023,48068.65,Amarelo,Não,2,Sim,PF,Super Carros
4361,2019-02-24,Gregory Russell,36,Feminino,Pelotas,RS,Creta,Hyundai,2018,141759.23,Branco,Sim,4,Sim,PF,Top Car Veículos
4362,2023-09-22,Ellen Simpson,33,Masculino,Caruaru,PE,Ranger,Ford,2017,236653.0,Prata,Não,2,Sim,PJ,Carros & Cia
4363,2019-11-30,Melissa Davis DDS,31,Feminino,Lages,SC,HB20,Hyundai,2019,38954.77,Azul,Não,4,Sim,PF,Carro Ideal
4364,2020-04-20,Duane Robinson,19,Feminino,Santos,SP,Focus,Ford,2015,91823.28,Vermelho,Sim,4,Não,PJ,Top Car Veículos
4365,2022-01-20,Kristin Cook,35,Masculino,Olinda,PE,Ka,Ford,2019,65980.7,Prata,Sim,2,Sim,PJ,Top Car Veículos
4366,2020-07-01,Brandon Hamilton,27,Feminino,Cachoeiro de Itapemirim,ES,Fit,Honda,2016,53196.75,Bege,Sim,4,Não,PF,Carros & Cia
4367,2019-06-22,Steven Chapman,27,Masculino,Goiânia,GO,Yaris,Toyota,2017,99245.28,Bege,Sim,4,Não,PJ,Carros do Brasil
4368,2022-03-12,Brian Jones,32,Masculino,Foz do Iguaçu,PR,Corolla,Toyota,2017,96797.87,Verde,Não,2,Não,PF,Top Car Veículos
4369,2020-10-03,Cristina Hanson,45,Feminino,Belo Horizonte,MG,Civic,Honda,2015,137847.49,Branco,Sim,4,Sim,PJ,Carros & Cia
4370,2020-06-26,Adam Figueroa,62,Masculino,Petrolina,PE,Focus,Ford,2017,141014.36,Amarelo,Sim,4,Sim,PJ,Viva Carros
4371,2021-05-18,Corey Sanders,35,Feminino,Florianópolis,SC,Tracker,Chevrolet,2018,211294.09,Cinza,Sim,2,Sim,PF,Carro Ideal
4372,2019-11-24,Michael Ward,67,Masculino,Caruaru,PE,Hilux,Toyota,2018,102775.89,Branco,Sim,4,Sim,PF,Viva Carros
4373,2022-08-07,Michael Benton DDS,36,Feminino,Porto Alegre,RS,Tracker,Chevrolet,2022,133383.57,Prata,Sim,2,Sim,PJ,Top Car Veículos
4374,2020-09-06,Melissa Miller,43,Feminino,Curitiba,PR,Civic,Honda,2016,74690.35,Amarelo,Sim,4,Não,PJ,Viva Carros
4375,2023-09-27,Carrie Maynard,47,Feminino,Betim,MG,Ka,Ford,2021,90465.63,Azul,Sim,2,Não,PF,Fácil Carro
4376,2022-08-13,Alan Nunez,32,Masculino,Olinda,PE,Polo,Volkswagen,2017,82994.63,Prata,Sim,2,Não,PJ,Viva Carros
4377,2019-12-21,Meagan Evans,24,Feminino,São Paulo,SP,Gol,Volkswagen,2016,37366.52,Vermelho,Não,2,Não,PF,Carros do Brasil
4378,2019-03-06,Sara Bishop,70,Masculino,Cachoeiro de Itapemirim,ES,HR-V,Honda,2015,155122.05,Cinza,Sim,2,Não,PF,Carro Ideal
4379,2023-10-23,Chelsea Harris,23,Masculino,Duque de Caxias,RJ,Yaris,Toyota,2017,183071.27,Azul,Sim,4,Sim,PJ,Meu Carro Novo
4380,2021-09-05,Michael Stanley,20,Masculino,Rio de Janeiro,RJ,Ranger,Ford,2018,177669.2,Branco,Sim,2,Não,PJ,Carros do Brasil
4381,2023-01-20,Adam Thomas,57,Masculino,Cachoeiro de Itapemirim,ES,Fit,Honda,2019,46526.99,Verde,Sim,2,Sim,PJ,Carros & Cia
4382,2020-07-30,Melanie Oneill PhD,25,Masculino,Blumenau,SC,HR-V,Honda,2018,115437.72,Bege,Sim,4,Não,PJ,Carros do Brasil
4383,2024-07-31,Meghan Smith,62,Masculino,São Bernardo do Campo,SP,Yaris,Toyota,2018,212366.65,Bege,Sim,2,Não,PJ,Top Car Veículos
4384,2021-07-08,Stephanie Roberson,32,Masculino,Porto Alegre,RS,Polo,Volkswagen,2018,50816.76,Prata,Não,4,Não,PJ,AutoCenter
4385,2023-10-03,Kenneth Kelly,54,Masculino,Duque de Caxias,RJ,i30,Hyundai,2020,340745.01,Azul,Sim,4,Não,PJ,Carros do Brasil
4386,2022-07-29,Curtis Rodgers,38,Masculino,Pelotas,RS,HB20,Hyundai,2018,76104.16,Verde,Sim,2,Sim,PJ,Super Carros
4387,2020-06-19,Mark Baker,61,Feminino,Maringá,PR,Creta,Hyundai,2015,115715.39,Azul,Sim,2,Não,PJ,Fácil Carro
4388,2022-10-29,Angela Stone,51,Feminino,Volta Redonda,RJ,Onix,Chevrolet,2016,55558.95,Vermelho,Sim,4,Sim,PJ,Top Car Veículos
4389,2019-01-12,Mark Stewart MD,37,Feminino,Maringá,PR,Hilux,Toyota,2018,200313.14,Vermelho,Não,4,Sim,PJ,AutoCenter
4390,2023-08-06,Cindy Martinez,32,Masculino,Recife,PE,Ranger,Ford,2016,248839.73,Branco,Não,2,Não,PJ,Carro Ideal
4391,2019-06-15,Shannon Rhodes,69,Feminino,São Bernardo do Campo,SP,T-Cross,Volkswagen,2017,143707.47,Branco,Sim,4,Não,PF,Top Car Veículos
4392,2021-06-03,Chad Brown,38,Masculino,Duque de Caxias,RJ,Yaris,Toyota,2017,134199.67,Preto,Sim,4,Sim,PJ,Super Carros
4393,2023-09-03,Andrew Lee,35,Feminino,Vitória da Conquista,BA,Cobalt,Chevrolet,2021,91032.97,Amarelo,Sim,4,Não,PF,Carros & Cia
4394,2021-04-04,Sandra Flores,26,Masculino,Curitiba,PR,Corolla,Toyota,2017,142948.37,Vermelho,Sim,4,Sim,PJ,Carro Ideal
4395,2023-11-02,Kimberly Romero,69,Feminino,Vitória da Conquista,BA,Gol,Volkswagen,2015,56232.88,Amarelo,Sim,2,Não,PJ,Carros & Cia
4396,2023-09-22,Andrea Tapia,42,Masculino,Vitória da Conquista,BA,Hilux,Toyota,2015,136182.6,Amarelo,Sim,4,Não,PJ,Super Carros
4397,2024-11-16,Terrence Kline,57,Masculino,Duque de Caxias,RJ,Virtus,Volkswagen,2019,104131.12,Preto,Sim,2,Sim,PF,AutoCenter
4398,2020-05-30,Brooke Smith,31,Feminino,Uberlândia,MG,Tracker,Chevrolet,2015,164640.45,Vermelho,Sim,4,Sim,PJ,Super Carros
4399,2022-10-03,Sandra Martin,56,Masculino,Porto Alegre,RS,Fit,Honda,2016,83236.74,Prata,Não,2,Sim,PJ,Carros & Cia
4400,2022-03-08,Michael Roach,29,Feminino,Luziânia,GO,Ka,Ford,2019,79050.14,Vermelho,Sim,2,Não,PF,Carros do Brasil
4401,2022-10-09,Spencer Allison,34,Masculino,Goiânia,GO,Gol,Volkswagen,2016,64305.31,Prata,Não,2,Sim,PF,Carros & Cia
4402,2020-01-24,Jasmine Adams,58,Masculino,Florianópolis,SC,Yaris,Toyota,2017,91892.3,Prata,Sim,2,Sim,PJ,Super Carros
4403,2020-08-29,Jeffrey Stuart,65,Masculino,Rio de Janeiro,RJ,Yaris,Toyota,2015,109052.95,Azul,Não,4,Sim,PF,Carros & Cia
4404,2023-01-13,Shawn Harris,40,Masculino,Serra,ES,Cobalt,Chevrolet,2017,269473.76,Preto,Sim,4,Sim,PJ,Carros & Cia
4405,2022-12-16,Joseph Moran,43,Feminino,Uberlândia,MG,Creta,Hyundai,2018,194510.7,Prata,Sim,4,Não,PJ,Carros & Cia
4406,2023-09-11,Matthew Hudson,27,Feminino,Rio Verde,GO,Polo,Volkswagen,2017,48373.63,Prata,Sim,4,Não,PJ,Top Car Veículos
4407,2020-02-23,Eric Hogan,39,Masculino,Jaboatão dos Guararapes,PE,Creta,Hyundai,2019,205028.45,Verde,Não,2,Sim,PJ,Brasil Carros
4408,2022-08-29,Andre Rivera,58,Masculino,Contagem,MG,Cobalt,Chevrolet,2017,193993.74,Amarelo,Sim,2,Não,PF,Viva Carros
4409,2020-07-30,Chad Nelson,37,Feminino,Aparecida de Goiânia,GO,Virtus,Volkswagen,2016,119938.5,Verde,Sim,2,Não,PJ,Carro Ideal
4410,2024-12-01,Kaitlyn Short,37,Masculino,Ilhéus,BA,Gol,Volkswagen,2023,86371.37,Vermelho,Sim,2,Não,PF,Super Carros
4411,2024-04-02,Ryan Wright,60,Masculino,Londrina,PR,Civic,Honda,2018,188612.85,Branco,Não,2,Não,PJ,Meu Carro Novo
4412,2023-04-10,Matthew French,51,Feminino,Niterói,RJ,Fit,Honda,2015,66767.22,Bege,Sim,2,Sim,PJ,Carros do Brasil
4413,2023-08-17,Rodney Tapia,42,Feminino,Niterói,RJ,S10,Chevrolet,2023,299711.5,Preto,Sim,4,Sim,PF,Brasil Carros
4414,2020-09-28,Tyler Moore,66,Masculino,Feira de Santana,BA,Virtus,Volkswagen,2018,147069.82,Cinza,Sim,4,Não,PJ,Super Carros
4415,2022-08-23,Timothy Thomas,21,Masculino,Ponta Grossa,PR,Civic,Honda,2015,118245.75,Azul,Não,2,Não,PF,Viva Carros
4416,2019-01-12,Melissa Garcia,34,Feminino,Florianópolis,SC,Cobalt,Chevrolet,2018,496455.42,Cinza,Sim,4,Não,PF,AutoCenter
4417,2023-07-27,Adam Rogers,43,Masculino,Uberlândia,MG,Polo,Volkswagen,2022,42725.51,Branco,Sim,4,Sim,PF,AutoCenter
4418,2019-11-01,John Phillips,25,Masculino,Guarapari,ES,S10,Chevrolet,2015,143136.1,Vermelho,Não,4,Sim,PJ,Carros do Brasil
4419,2022-09-17,Jennifer Morales,22,Feminino,Sorocaba,SP,Ranger,Ford,2017,140007.97,Vermelho,Não,4,Sim,PF,Carros & Cia
4420,2019-10-27,Johnny Andrews,22,Feminino,Joinville,SC,Focus,Ford,2017,66298.91,Cinza,Sim,2,Não,PJ,Carros do Brasil
4421,2019-10-08,Benjamin Levine,68,Feminino,Passo Fundo,RS,i30,Hyundai,2018,392083.09,Prata,Sim,4,Sim,PJ,Carro Ideal
4422,2019-04-17,Diana Nelson,36,Feminino,Vitória da Conquista,BA,Gol,Volkswagen,2018,40147.94,Vermelho,Não,2,Sim,PJ,Top Car Veículos
4423,2024-04-28,Jerry Alvarez,28,Feminino,Santos,SP,Yaris,Toyota,2024,161145.68,Verde,Sim,2,Sim,PF,Top Car Veículos
4424,2024-04-22,Paige Howard,65,Masculino,Itabuna,BA,Focus,Ford,2024,424539.03,Azul,Sim,4,Não,PF,Carros & Cia
4425,2019-10-02,Dylan Williams,35,Masculino,Rio de Janeiro,RJ,Polo,Volkswagen,2016,69615.28,Amarelo,Sim,2,Não,PF,Viva Carros
4426,2023-06-03,Edward Jennings,38,Masculino,Criciúma,SC,Polo,Volkswagen,2021,40517.84,Verde,Não,2,Sim,PJ,Super Carros
4427,2024-08-21,Brian Reed,36,Feminino,Foz do Iguaçu,PR,Virtus,Volkswagen,2015,195198.27,Prata,Não,2,Não,PJ,Meu Carro Novo
4428,2021-04-25,Robert Mendez,31,Feminino,Pelotas,RS,Hilux,Toyota,2017,140659.94,Verde,Não,2,Não,PJ,Top Car Veículos
4429,2021-02-05,Ryan Blair,25,Feminino,Guarapari,ES,Focus,Ford,2021,99963.06,Vermelho,Sim,4,Sim,PF,Carros & Cia
4430,2022-04-16,Howard Schwartz,45,Masculino,Serra,ES,Focus,Ford,2021,64987.17,Azul,Não,2,Sim,PJ,Top Car Veículos
4431,2024-05-19,Alexander Hawkins,63,Masculino,Ponta Grossa,PR,Onix,Chevrolet,2020,78856.56,Cinza,Não,2,Não,PF,Fácil Carro
4432,2020-07-27,Laura Morales,62,Masculino,São Paulo,SP,S10,Chevrolet,2018,191998.2,Bege,Sim,4,Não,PF,Meu Carro Novo
4433,2023-11-28,Jose Skinner,54,Feminino,Porto Alegre,RS,HB20,Hyundai,2019,68298.08,Verde,Sim,2,Não,PF,Carro Ideal
4434,2020-01-27,Jordan Barker,33,Masculino,Recife,PE,Ranger,Ford,2019,151573.65,Vermelho,Sim,2,Não,PF,Viva Carros
4435,2022-09-07,Valerie Anderson,31,Masculino,Vitória,ES,Yaris,Toyota,2020,105102.05,Azul,Sim,4,Não,PJ,Super Carros
4436,2023-10-24,Todd Cox,40,Masculino,Curitiba,PR,Civic,Honda,2016,164356.38,Preto,Não,4,Não,PF,AutoCenter
4437,2023-08-07,Megan Conner DDS,46,Feminino,Lages,SC,i30,Hyundai,2018,132921.76,Preto,Sim,2,Sim,PJ,Meu Carro Novo
4438,2022-11-09,Kelly Gardner,61,Feminino,Caruaru,PE,S10,Chevrolet,2021,165502.27,Cinza,Não,4,Não,PF,Fácil Carro
4439,2022-01-19,Victoria Marshall,20,Feminino,São Bernardo do Campo,SP,HB20,Hyundai,2020,74009.05,Prata,Não,4,Não,PF,Meu Carro Novo
4440,2021-06-03,Amy Romero,48,Feminino,Curitiba,PR,Creta,Hyundai,2016,142945.49,Bege,Sim,2,Não,PJ,Carros & Cia
4441,2023-07-06,William Russell,68,Masculino,Petrolina,PE,Hilux,Toyota,2016,275721.61,Preto,Não,2,Não,PF,Carros & Cia
4442,2020-01-22,Joseph Mccarty,23,Masculino,Juiz de Fora,MG,Creta,Hyundai,2015,207876.89,Branco,Sim,4,Não,PF,Meu Carro Novo
4443,2021-03-10,Jeffrey Howard,36,Feminino,Luziânia,GO,Ranger,Ford,2021,268583.0,Bege,Não,2,Não,PF,Super Carros
4444,2021-03-04,Cody Morgan,50,Feminino,Rio de Janeiro,RJ,Ranger,Ford,2021,108996.8,Amarelo,Sim,2,Sim,PF,Carro Ideal
4445,2019-08-30,Kara Ellis,18,Masculino,Porto Alegre,RS,S10,Chevrolet,2019,171796.35,Bege,Sim,2,Não,PJ,Brasil Carros
4446,2020-03-21,Sarah Mcknight,35,Masculino,Luziânia,GO,S10,Chevrolet,2015,106450.51,Branco,Sim,2,Sim,PF,Carros & Cia
4447,2024-03-14,Michael Brady,45,Feminino,Cachoeiro de Itapemirim,ES,HB20,Hyundai,2021,46528.65,Vermelho,Sim,2,Não,PJ,Meu Carro Novo
4448,2020-06-19,Angie Bates,58,Masculino,Lages,SC,Gol,Volkswagen,2018,40562.38,Amarelo,Sim,4,Não,PF,AutoCenter
4449,2021-02-11,John Owens,28,Masculino,Campinas,SP,Ranger,Ford,2017,162253.08,Amarelo,Sim,2,Não,PJ,Meu Carro Novo
4450,2024-12-13,Julie Nelson,53,Feminino,Betim,MG,i30,Hyundai,2020,58150.18,Verde,Sim,4,Sim,PF,Fácil Carro
4451,2023-10-14,Nicholas Carter,68,Masculino,Uberlândia,MG,T-Cross,Volkswagen,2022,131350.99,Cinza,Sim,2,Não,PJ,Brasil Carros
4452,2020-08-30,Paul Miller,56,Masculino,Lages,SC,Yaris,Toyota,2019,108541.83,Verde,Sim,2,Não,PJ,Carros & Cia
4453,2021-05-14,Jeanette Smith,31,Feminino,Betim,MG,HR-V,Honda,2019,104455.32,Verde,Não,2,Não,PF,Brasil Carros
4454,2021-03-24,Susan Johnson,28,Masculino,Criciúma,SC,Hilux,Toyota,2018,184379.14,Verde,Sim,4,Sim,PF,Viva Carros
4455,2021-12-16,Jimmy Logan,29,Masculino,Jaboatão dos Guararapes,PE,HR-V,Honda,2019,228461.86,Cinza,Sim,2,Não,PJ,Super Carros
